Name,Price,Stars,Score,Spoken Language,Reviews,Location,Floors,Rooms,Resturents,Sparkling clean,NewlyBuilt,ExcellentView,Check In 24/7,AirportTransfer,Front Desk,Valet Parking,Free WiFi In All Rooms,Swimming Pool,Bar,Coffee,DailyHousekeeping,Elevator,Hair Dryer,Golf,Kids club,Booked today,Real Guest Cleanlines Score,Real Guest Facilities Score,Real Guest Location Score,Real Guest Service Score,Real Guest Value for money Score
Hip Hostel Patong (SHA Plus+),68,2 star,"9.0
Exceptional
588 reviews","English, Thai",588 reviews,"202/3 Charoensub Lane, Ratuthit Songroipi, Patong, Phuket, Thailand, 83150",,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,9.2,8.5,9.5,9.2,9.2
NR Nanai Patong,56,3 star,"7.4
Very good
557 reviews","English, Thai",557 reviews,"40/2 ซอย นาใน 2, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,0,7.3,7.1,7.0,6.8,7.8
Ice Kamalabeach hotel,80,2 star,"8.1
Excellent
239 reviews","English, Malay, Thai",239 reviews,"84/1 Moo.3 Rim hard Rd, Kamala, Phuket, Thailand, 83150",220,2015,2010,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,0,8.5,7.1,8.3,8.2,8.5
Rawai Beachside Hotel,JMI,4 star,"8.6
Excellent
53 reviews","English, Thai",53 reviews,"Rawai Beachside Hotel, Rawai, Phuket, Thailand, 83130",,,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,10.0,8.8,9.6,10.0,8.8
Signature Glamping,437,5 star,"7.9
Very good
38 reviews",English,38 reviews,"Rawai, Phuket, Thailand",,,,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,0,8.4,8.8,8.4,9.6,9.2
Boutique Resort Private Pool Villa (Pet friendly)(SHA Plus+),240,5 star,"8.5
Excellent
370 reviews","English, Chinese [Cantonese], Chinese [Mandarin], Filipino, Lao, Thai",370 reviews,"72/11-18 Sri Sunthon Road, Paklok, Pa klok, Phuket, Thailand, 83110",1,220,26,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,0,9.0,8.9,7.5,9.3,8.9
Karon Princess Hotel (SHA Plus+),81,3 star,"8.0
Excellent
918 reviews","English, Thai",918 reviews,"194 Karon Road, Karon, Phuket, Thailand, 83100",,,,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,0,8.0,7.4,8.7,7.6,7.8
Sai Rougn Residence (SHA Plus+),44,3 star,"7.8
Very good
987 reviews","English, French, Italian, Thai",987 reviews,"17, Phetchakut RD, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,0,8.1,7.7,7.0,7.9,7.8
Good Hostel Patong,72,3 star,"8.2
Excellent
28 reviews","English, Thai",28 reviews,"45/16 Soi Laksila, Patong, Phuket, Thailand, 83150",,,,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0,8.0,8.0,8.0,7.0,8.7
Ozone Condotel Kata Beach,66,4 star,"7.7
Very good
279 reviews","English, Thai",279 reviews,"Kata, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,8.0,7.8,8.1,7.3,8.3
Tuana Hotels Casa Del Sol,120,4 star,"7.9
Very good
91 reviews","English, Russian, Thai, Turkish",91 reviews,"48/12 Thanon Kata, Tuana Hotels Casa Del Sol, Kata, Phuket, Thailand, 83100",1,,180,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,0,8.4,8.3,8.7,8.5,8.6
"Quality Resort and Spa Patong Beach, Phuket",355,4 star,"8.1
Excellent
512 reviews","English, Thai",512 reviews,"186 - 20 Thaweewong Road , Patong Subdistrict, Kathu Dis, Patong, Phuket, Thailand, 83150",1,1,3,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,8.7,7.8,9.3,8.6,8.4
CA Hotel and Residence (SHA Extra plus),79,4 star,"8.3
Excellent
1,293 reviews","English, Thai","1,293 reviews","88 Moo 6 Prachasamukkhee , Phuket Town, Phuket, Thailand, 83000",1,220,65,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,0,8.5,8.3,7.7,8.0,8.2
The 8 Pool Villa,JMI,4 star,"8.2
Excellent
186 reviews","English, Thai",186 reviews,"The 8 Pool Villa, Palai, Chalong, Phuket, Thailand, 83130",1,8,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0,8.9,8.4,6.8,8.9,8.8
PKL Residence,31,2 star,"7.7
Very good
625 reviews","English, Thai",625 reviews,"79/2-5 ภก.4055, Patong, Phuket, Thailand, 83150",5,24,0,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,3,7.7,7.1,7.8,8.2,8.0
Saturdays Residence by Brown Starling,323,4 star,"8.9
Excellent
751 reviews","English, Chinese [Mandarin], Thai",751 reviews,"136/275-276, Moo 4, Saiyuan Â€“ Kata Road, Rawai Phuket, Rawai, Phuket, Thailand, 83130",1,220,40,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,0,9.4,9.4,7.9,9.4,9.4
Sugar Palm Residence,81,3.5 star,"8.4
Excellent
1,443 reviews","English, Thai","1,443 reviews","5/3 Virat Hongyok Rd.,Taladnua Muang, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,0,8.8,8.4,8.4,9.0,8.4
Baan Chaylay Resort,45,2 star,"7.9
Very good
430 reviews","English, Italian, Thai",430 reviews,"6/2 Soi Patak 22, Patak road, Karon, Phuket, Thailand, 83100",,,,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,0,7.7,7.2,7.8,8.0,7.9
L'esprit de Naiyang Beach Resort (SHA Plus+),131,4 star,"8.2
Excellent
2,196 reviews","English, Thai","2,196 reviews","91/8 Moo3 A.Sakhu, Naiyang Beach, Phuket, Thailand, 83110",220,,2011,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,0,8.0,7.7,7.4,7.8,8.1
OYO 241 Ratana Hotel Sakdidet,72,3 star,"7.9
Very good
961 reviews","English, Thai",961 reviews,"24/41 Sakdidet Road Vichit Muang, Phuket Town, Phuket, Thailand, 83000",1,2009,66,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,0,8.5,7.8,7.2,7.5,8.4
TreeHouse Villas - Adult only (SHA Plus+),"1,256",5 star,"9.1
Exceptional
414 reviews","English, Chinese [Mandarin], French, German, Thai",414 reviews,"24/21 Moo.4, T. Koh Yao Noi, A. Koh Yao, Phang Nga, Koh Yao Noi, Phuket, Thailand, 82160",,,,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,0,9.5,8.9,8.7,9.0,8.7
The Royal P Hotel Phuket (SHA Plus+),94,3 star,"8.4
Excellent
1,153 reviews","English, Thai","1,153 reviews","106/1-2, Phuket Town, Phuket, Thailand, 83000",220,,2017,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,False,0,8.8,8.3,8.2,8.5,8.9
Kata Station Hostel & Restaurant,45,2 star,"8.3
Excellent
122 reviews","English, Russian, Thai, Turkish",122 reviews,"48/8-9 Kata Rd, Karon, Mueng, Kata, Phuket, Thailand, 83100",,,,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,7.9,7.9,9.1,8.0,9.1
Room Actually,JMI,2.5 star,"8.5
Excellent
202 reviews","English, Thai",202 reviews,"Patak Road, Karon, Phuket, Thailand, 83100",,,,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,8.3,7.2,8.0,8.3,8.2
Ruan Mai Nai Yang Beach,136,2 star,"7.5
Very good
476 reviews","English, Thai",476 reviews,"90/24 Moo 5 Saku, Thalang, Phuket, Naiyang Beach, Phuket, Thailand, 83110",,,,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0,6.4,5.7,8.2,6.2,6.9
Simplitel Hotel,84,3 star,"8.5
Excellent
633 reviews","English, Thai",633 reviews,"470/4 Patak Road,, Karon, Phuket, Thailand, 83000",6,60,1,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,0,8.8,8.1,8.7,8.8,8.8
Shunli Hostel,152,2 star,"9.8
Exceptional
709 reviews","English, Chinese [Mandarin], Japanese, Thai",709 reviews,"56 Krabi road, Phuket Town, Phuket, Thailand, 83000",,,,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,9.9,9.5,9.8,9.9,9.8
The Elegant Patong Hotel,42,2.5 star,"7.3
Very good
79 reviews","English, Thai",79 reviews,"27/42-43 Ratchapathanuson Road, Patong Beach, Kathu, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,7.3,6.6,7.2,7.5,7.5
A2 Pool Resort (SHA Extra Plus),88,4.5 star,"7.7
Very good
861 reviews","English, Thai",861 reviews,"117/1-4 Moo 4 T. Rassada, A Muang, Phuket Town, Phuket, Thailand, 83000",52,2011,220,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,0,8.2,7.8,7.5,8.1,7.7
Aqua Resort (SHA Plus+),113,4 star,"8.4
Excellent
471 reviews","English, Chinese [Mandarin], Thai",471 reviews,"555 Moo 5 Rawai, Rawai, Phuket, Thailand, 83130",4,53,1,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,0,8.8,8.2,7.1,8.8,8.5
Kamala Dreams Hotel,181,2.5 star,"8.1
Excellent
286 reviews","English, Dutch, French, German, Thai",286 reviews,"74/1 & 74/6, M3, Kamala, Phuket, Thailand, 83150",2,2,2,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,0,8.1,6.9,9.0,7.5,8.0
Phuket Airport Overnight Hotel,69,2.5 star,"7.9
Very good
676 reviews","English, Japanese, Thai",676 reviews,"39/8 Moo 6 (Soi Airport Residence), Mai Khao, Thalang, Phuket Airport, Phuket, Thailand, 83100",1,220,3,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,0,8.0,6.9,8.5,7.5,8.1
Trisara (SHA Plus+),"2,812",5 star,"9.2
Exceptional
223 reviews","English, Chinese [Mandarin], French, Thai",223 reviews,"60/1 Moo 6, Srisoonthorn Road, Cherngtalay, Talang, Layan, Phuket, Thailand",1,59,2,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,0,9.6,9.5,9.0,9.7,9.6
iLife Residence,43,2 star,"7.4
Very good
182 reviews","English, Thai",182 reviews,"Ilife Residence, Chalong, Phuket, Thailand, 83100",,,,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,7.4,6.8,7.5,8.3,7.6
