Name,Price,Stars,Score,SpokenLanguages,Reviews,Location,Sparkling clean,NewlyBuilt,ExcellentView,Check In 24/7,AirportTransfer,Front Desk,Valet Parking,Free WiFi In All Rooms,Swimming Pool,Bar,Coffee,DailyHousekeeping,Golf,Kids club,Booked today,Real Guest Cleanlines Score,Real Guest Facilities Score,Real Guest Location Score,Real Guest Service Score,Real Guest Value for money Score,Origin
Garden Resort Eakkamai,67,5.0,9.6,"English, Thai",1,"9/9 Soi Eakkamai 7 , Sukhumvit 63 Rd., Klongton-Nue, Wattana, Bangkok Thailand 10110, 13, Sukhumvit, Bangkok, Thailand, 10110",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,10.0,10.0,8.0,10.0,10.0,Bangkok
Samsen Sam Place,47,2.0,8.6,"English, Thai",599,"Khaosan, Bangkok, Thailand",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,8.6,8.1,9.1,8.6,9.0,Bangkok
Family Hub@Pratunam 7-Group 4+ Min 3n FREE Airport,228,4.0,6.9,English,44,"Pratunam, Bangkok, Thailand",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,6.9,6.6,7.1,6.7,7.3,Bangkok
Baan Khun Mae Apartment,42,1.5,7.1,"English, Thai",164,"Bang Na, Bangkok, Thailand",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,7.4,6.9,6.1,7.2,8.0,Bangkok
Kaelyn Cozy Living,53,2.0,8.7,Thai,49,"47 soi Ramkhamhaeng 24 yark 6, Ramkhamhaeng, Bangkok, Thailand, 10240",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,9.1,8.5,8.2,8.9,8.9,Bangkok
LIBERTA HOSTEL,56,1.0,7.7,"English, Thai, Turkish",104,"173 Chakrabongse Rd, Khaosan, Bangkok, Thailand, 10200",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.0,7.0,7.1,8.9,8.1,7.2,Bangkok
Deluxe at Popular Condo,201,2.5,6.0,"English, Thai",138,"Popular Condo Muangthong, C5 Building (Office) Jangwattana Rd, Don Mueang International Airport, Bangkok, Thailand, 11120",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,5.9,5.9,6.9,5.9,6.0,Bangkok
Kurina Hotel,74,1.5,7.5,"English, Thai",91,"Bang Na, Bangkok, Thailand",0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.0,7.4,6.9,7.7,7.6,7.9,Bangkok
CASA BLANCA Dusit,73,2.0,7.4,"English, Burmese, Thai",6,"2 Phitsanulok Rd, Khaosan, Bangkok, Thailand, 10300",0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,6.0,8.0,8.0,10.0,8.0,Bangkok
Royal Delight Hotel,95,3.0,7.0,"English, Thai",10,"10/3 ถนน อรุณอมรินทร์, Bangkok Riverside, Bangkok, Thailand, 10700",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,6.7,6.7,7.3,7.3,7.3,Bangkok
185@Surawong Residence,99,4.0,7.8,"English, Thai",31,"185 Phuthaosod Si Phraya Road, Silom, Bangkok, Thailand, 10500",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,7.8,7.6,7.2,8.7,9.4,Bangkok
Homies Ratchada Hotel,106,3.0,10.0,"English, Thai",1,"1390 Sutthisan Winitchai Rd, Ratchada, Bangkok, Thailand, 10310",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,10.0,10.0,10.0,10.0,10.0,Bangkok
BURNT OAK MOTEL,79,3.0,5.7,Thai,153,"9/14 Soi Petchburi13,Petchburi Road,Phayathai,Rajathevee,, Pratunam, Bangkok, Thailand, 10400",0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.0,5.2,4.8,6.4,5.6,6.1,Bangkok
Happy Hostel,44,0.0,9.0,"English, Thai",75,"235/54 Soi. Saranakhom 7, Si Kan, Don Mueang, Bangkok, Don Mueang International Airport, Bangkok, Thailand, 10210",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,8.8,8.5,8.5,8.6,9.2,Bangkok
Spacy BKK,79,2.5,8.3,"English, Thai",131,"2296 Sukhumvit 64 Alley, Sukhumvit Road, Sukhumvit, Bangkok, Thailand, 10260",0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,8.6,8.1,8.8,7.8,8.5,Bangkok
Grasshopper Bed and Cafe,117,2.5,9.2,"English, Thai",28,"Don Mueang International Airport, Bangkok, Thailand",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,9.5,9.1,9.5,8.9,9.2,Bangkok
Acozyposhtel,65,4.0,9.6,"English, Thai",18,"254 Soi Vibhavadirangsit 37 Khwaeng Sanambin, Acozyposhtel, Don Mueang International Airport, Bangkok, Thailand, 10210",1,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,10.0,9.2,9.1,9.8,9.9,Bangkok
Thanapa Mansion Don Muang Airport,54,2.0,6.6,"English, Thai",413,"9 Phaholyothin 48 sub-soi 5 Phaholyothin Rd Bangkhen, Don Mueang International Airport, Bangkok, Thailand, 10220",0,0,0,1,0,1,1,1,0,0,0,1,0,0,0.0,7.0,5.6,6.1,6.8,7.1,Bangkok
Maneeya Park Residence,95,4.0,8.6,"English, French, Italian, Spanish, Thai",3,"101/1 Sukhumvit Road Maneeya Ville, Sukhumvit, Bangkok, Thailand, 10260",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0.0,10.0,10.0,10.0,10.0,10.0,Bangkok
Loftel 22 Hostel,63,2.5,8.3,"English, Chinese [Mandarin], Thai",664,"Soi Charoenkrung 22 (Yaowharaj 10), Charoenkrung Road,Talard Noi,Sampantawong, Bangkok Riverside, Bangkok, Thailand, 10100",0,0,0,1,1,1,0,1,0,1,1,1,0,0,0.0,8.7,7.8,8.2,8.3,8.5,Bangkok
808 Bangkok,54,4.5,8.8,English,40,"Ratchada, Bangkok, Thailand",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,9.6,9.1,8.1,9.4,9.6,Bangkok
OYO 75416 Rama3 Sunrise Hostel,49,2.0,5.0,"English, Thai",37,"395/3, 395/3 Rama 3 Rd, Soi 19 (Kannikar) Bangklo, Bang Kholeam, Bangkok , Bangkok, Sathorn, Bangkok, Thailand, 10120",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,4.8,5.0,5.2,5.8,5.3,Bangkok
Baan Keaw Mansion,63,2.0,6.4,Thai,46,"52 Soi Rachadapisek 7 (Soi Nathong 1), Rachadapisek Rd., Din Daeng, Din Daeng,, Ratchada, Bangkok, Thailand, 10400",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.0,6.6,5.9,6.7,6.9,6.4,Bangkok
Salinsiri at ladkrabang,68,2.0,7.4,"English, Thai",64,"Ladkrabang, Suvarnabhumi Airport, Bangkok, Thailand, 10520",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,7.5,7.1,6.5,7.3,7.5,Bangkok
1989 Hostel & Cafe,89,2.5,7.2,"English, Thai",187,"267/1 Sukhumvit Road Soi sukhumvit 22 klongton klong toey Bangkok 10110 tel 020652561, Sukhumvit, Bangkok, Thailand, 10110",0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.0,7.0,6.6,7.5,7.3,7.8,Bangkok
Baan Rangnam,638,3.0,7.8,"English, Thai",20,"27/16 Rangnam Road Phayathai, Pratunam, Bangkok, Thailand, 10400",0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,7.9,8.3,8.2,8.0,7.5,Bangkok
Freesia Saladaeng Silom Apartments,76,1.5,5.6,"English, Thai",84,"Silom, Bangkok, Thailand",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,4.8,4.7,6.8,3.8,5.9,Bangkok
OYO 1042 Boons Residence Sathorn,80,3.0,5.6,"English, Thai",28,"205, Thanon Naradhiwat Rajanagarindra 10, Khwaeng Thung Wat Don, Bangkok, Sathorn, Bangkok, Thailand, 10120",0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,5.6,5.2,5.9,5.8,5.5,Bangkok
El Huq,60,3.0,8.6,"English, Thai",5,"77/7 Wisut Kasat Road, Bang Khun Phrom, Phra Nakhon, Bangkok 10200, Khaosan, Bangkok, Thailand, 10200",0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,8.0,8.8,8.0,8.8,9.6,Bangkok
The Living Room Apartment,68,1.5,7.4,Thai,8,"5073/8 Prachasongkroh Road, Soi 25/1 Dindang, Ratchada, Bangkok, Thailand, 10400",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,8.0,7.4,8.6,7.1,7.4,Bangkok
The Srivaree Airport Hotel,104,5.0,5.8,"English, Thai",9,"88/89 Srivareenoi Road, Suvarnabhumi Airport, Bangkok, Thailand, 10540",0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.0,8.0,6.7,10.0,8.0,7.3,Bangkok
4J Lodge,96,0.0,8.1,"English, Thai",326,"129/1 Soi Kasemsri, Prachatippatai Rd., Pranakorn, Khaosan, Khaosan, Bangkok, Thailand, 10200",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,8.1,7.8,8.9,7.9,8.7,Bangkok
Four Sisters Homestay,100,2.0,8.2,"English, Thai",87,"Bangkok Riverside, Bangkok, Thailand",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,9.0,8.1,8.4,8.5,8.8,Bangkok
Peaberry Place - พีเบอร์รี่เพลส,69,0.0,7.9,"English, Chinese [Mandarin], Thai",20,"Ratchada, Bangkok, Thailand",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.3,8.0,7.0,7.8,7.5,Bangkok
Amarin Inn,263,1.5,7.2,"English, Thai",181,"96 Trok Surau Chakrapong, Prasumen Road, Banglumpoo, Khaosan, Bangkok, Thailand, 10200",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,7.2,6.3,7.7,7.0,7.5,Bangkok
Resortel Lat Phrao 91,49,2.0,6.9,"English, Thai",45,"25 soi 91 Ladprao Rd. Wangthonglang, Bang Kapi, Bangkok, Thailand, 10310",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,7.9,6.3,6.5,8.2,7.4,Bangkok
Golden On-nut,74,2.0,6.8,"English, Thai",43,"474 On-nut Soi 8, Sukhumvit 77 Road, Suan Luang, Sukhumvit, Bangkok, Thailand, 10250",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,7.2,6.4,6.2,4.9,6.9,Bangkok
The Seven Luck - Stay in Style,76,2.0,7.9,"English, Chinese [Mandarin], Lao, Thai",124,"334, 340, 344, Soi Damrong Rak, Kwaeng Klongmahanak, Pomprab, Bangkok, Khaosan, Bangkok, Thailand, 10100",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,8.1,7.3,8.3,8.5,8.2,Bangkok
Suthep Home & Hostel,90,0.0,9.0,English,274,"19 Saranakhom Soi 8, Songprapha, Sikan, Donmuang, Don Mueang International Airport, Bangkok, Thailand, 10210",1,0,0,0,0,1,0,1,0,0,1,1,0,0,0.0,9.2,8.9,8.7,9.1,9.7,Bangkok
Chan Cha La 99 Hostel,50,2.0,9.1,"English, Thai",693,"6/3 Sukhumvit Road Soi 99, BTS Bangchak, exit 3, Sukhumvit, Bangkok, Thailand, 10260",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,9.5,8.8,8.7,8.9,9.8,Bangkok
C2 stay Phayathai,110,0.0,9.0,"English, Chinese [Mandarin], Thai",6,"Siam, Bangkok, Thailand",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,10.0,7.5,9.4,9.4,9.4,Bangkok
Reddoorz Big Bird Palace,36,3.0,6.0,Thai,31,"31-41 Nak Niwat 37 Alley, Ratchada, Bangkok, Thailand, 10230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.4,5.6,7.2,5.8,5.6,Bangkok
SAM Apartment,34,3.0,6.4,Thai,96,"Bang Kapi, Bangkok, Thailand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.4,6.0,6.8,6.4,7.4,Bangkok
Sukhothai Hostel at Donmuang,80,3.0,5.8,"English, Thai",4,"267 ถนนช่างอากาศอุทิศ, Don Mueang International Airport, Bangkok, Thailand, 10210",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,5.5,5.0,7.0,5.5,6.0,Bangkok
PAMAhouse : Superior Room with rooftop terrace,96,5.0,8.5,"English, Thai",7,"Bangkok Riverside, Bangkok, Thailand",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.6,8.4,9.0,8.0,9.6,Bangkok
Jirapong apartment,43,3.0,8.1,"English, Thai",103,"Don Mueang International Airport, Bangkok, Thailand",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,8.6,8.2,7.5,8.5,8.9,Bangkok
OYO 478 The Diamond 24 Minburi,106,2.0,9.0,"English, Thai",18,"24, Soi Sihaburanukit 9, Bangkok, Suvarnabhumi Airport, Bangkok, Thailand, 10510",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,9.4,8.7,8.5,9.2,9.4,Bangkok
OYO 75417 Grandview Condominia,58,3.0,5.1,"English, Thai",41,"225/9 Lat Phrao Sao 1,lane 4 Jompon Sub-District,Jatujak District Bangkok Thailand, Bangkok, Ratchada, Bangkok, Thailand, 10900",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4.8,4.8,5.2,4.4,4.8,Bangkok
The Companion Hostel,119,2.5,9.3,"English, Thai",76,"77/8-9 Soi Krungthonburi1, Thanon Chroen Rat, Klong San District, Bangkok, Thailand, Thonburi, Bangkok, Thailand, 10600",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,9.6,9.4,9.2,9.5,9.6,Bangkok
Blue Chang House,66,2.5,8.2,"English, Thai",90,"21 Samsen soi 6, Samsen Road, Phanakorn, Khaosan, Bangkok, Thailand, 10200",0,0,0,0,1,1,0,1,0,1,1,1,0,0,0.0,8.6,7.6,8.7,6.6,8.4,Bangkok
GO INN Khaosan Road,116,0.0,7.8,"English, Thai",158,"Khaosan, Bangkok, Thailand",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,7.5,7.1,9.2,7.4,8.2,Bangkok
Casa Picasso Hotel - SHA Plus Certified,72,2.0,8.0,"English, German, Hebrew, Thai",342,"76/1 Phra Athit Rd., Bangkok Riverside, Bangkok, Thailand, 10200",0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.0,7.6,7.2,9.0,7.3,8.9,Bangkok
RedDoorz Khunnoy,75,4.0,7.3,"English, Thai",42,"Don Mueang International Airport, Bangkok, Thailand",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,7.5,6.8,7.0,7.3,7.5,Bangkok
S.K. Residence,74,2.5,6.7,"English, Chinese [Mandarin], Lao, Thai",26,"185 Somdej Phrapinklao Rd. Bangkoknoi, Arun Aummarin, Thonburi, Bangkok, Thailand, 10700",0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.0,6.6,6.3,7.7,6.0,7.4,Bangkok
Inn Trog And Inn Soi,70,0.0,8.2,"English, Thai",98,"142 Lat Ya Road 174-176 ladya rd, klongsarn ,klongsarn bangkok, Thonburi, Bangkok, Thailand, 10600",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,8.9,8.4,8.9,8.5,8.9,Bangkok
Amarin Inn,90,1.5,7.2,"English, Thai",181,"96 Trok Surau Chakrapong, Prasumen Road, Banglumpoo, Khaosan, Bangkok, Thailand, 10200",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,7.2,6.3,7.7,7.0,7.5,Bangkok
SP ThaPhra,55,0.0,7.9,Thai,3,"127/2 Phet Kasem road Wat Thaphra, Bangkok yai , Bangkok, Thonburi, Bangkok, Thailand, 10600",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,6.3,6.3,6.3,6.3,8.8,Bangkok
My Space @ Chaosua69,90,0.0,8.0,"English, Thai",11,"South Thonburi, Bangkok, Thailand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.1,8.1,6.3,8.8,8.1,Bangkok
santo house,59,0.0,8.4,"English, Thai",116,"66 ถนน บรูณศาสตร์ แขวง ศาลเจ้าพ่อเสือ เขต พระนคร กทม 10200, Khaosan, Bangkok, Thailand, 10200",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,8.4,7.8,8.5,7.9,9.3,Bangkok
RoomQuest Suvarnabhumi Airport Lat Krabang 42/6,73,3.5,8.7,"English, Thai",245,"Suvarnabhumi Airport, Bangkok, Thailand",0,0,0,1,0,1,0,1,0,0,1,1,1,0,0.0,9.5,9.1,9.3,9.4,9.3,Bangkok
The President Hotel at Chokchai 4,75,4.0,6.3,"English, Chinese [Mandarin], Thai",26,"517, 523 Chok Chai 4 Road, Lat Phrao, Lat Phrao, Bangkok, Ratchada, Bangkok, Thailand, 10230",0,0,0,1,1,1,0,1,1,1,1,1,0,0,0.0,5.5,5.6,6.8,6.1,6.0,Bangkok
Baan Thanakul Residences,77,0.0,8.8,"English, Thai",30,"Baan Thanakul 333 Bangsaothong, Suvarnabhumi Airport, Bangkok, Thailand, 10570",1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,9.3,8.8,7.2,8.8,9.5,Bangkok
Omnitower cozy apartment city view#2,104,0.0,7.1,English,23,"Sukhumvit, Bangkok, Thailand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.2,6.7,8.3,6.9,7.2,Bangkok
Siam Villa Suites Suvarnabhumi,141,3.0,7.8,"English, Chinese [Mandarin], Filipino, Thai",24,"1/296 Romklao Rd.26 Klong Sampravet Lat Krabang, Suvarnabhumi Airport, Bangkok, Thailand, 10520",0,0,0,0,1,1,0,1,0,1,1,1,1,0,0.0,8.3,7.2,6.6,8.4,8.3,Bangkok
bangkok bed place,73,0.0,9.2,"English, Thai",20,"22 Inthamara 37 (Right) Suthissan Road Dindeang, Ratchada, Bangkok, Thailand, 10400",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9.5,9.2,8.2,9.1,9.5,Bangkok
OYO 753 Atnest Hostel,90,2.0,8.5,"English, Thai",57,"1039 Soi Silom 21 Rd, Silom, Bang Rak, Bangkok, 10500, Thailand, Silom, Bangkok, Thailand, 10500",1,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0,9.1,8.5,8.0,8.1,9.2,Bangkok
Modern Apartment Near Chatuchak Weekend Market #2,73,5.0,9.6,"English, Thai",76,"Chatuchak, Bangkok, Thailand",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,10.0,10.0,9.2,10.0,10.0,Bangkok
Lee Place Phatthanakan Condo,65,3.0,7.8,"English, Thai",21,"17 Soi Phatthanakan 76 Prawet, Bangkok, Bang Na, Bangkok, Thailand, 10250",0,0,0,1,1,0,0,1,0,0,1,1,0,0,0.0,8.4,7.6,8.4,8.0,8.4,Bangkok
OYO 872 Saen Sabai Hostel,117,2.0,8.2,"English, Thai",35,"43/21 Moo 14, Soi King Kaew 41, Tumbon Racha Thewa, Aumphoe Bang Phli, Samut Prakan, 10540, Thailand, Suvarnabhumi Airport, Bangkok, Thailand, 10540",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,8.3,8.1,8.2,8.6,8.8,Bangkok
Tripletreesvillage,69,3.0,8.8,"English, Lao, Thai",39,"sawaiipracharaj 35 (ruamsuk 9) ladsawaii lumlukka pathumthani, Don Mueang International Airport, Bangkok, Thailand, 12150",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,8.9,8.6,8.8,9.3,8.6,Bangkok
Money Grand Home,132,0.0,7.6,Thai,5,"15 สรณคมน์9 สีกัน ดอนเมือง กรุงเทพ, Don Mueang International Airport, Bangkok, Thailand, 10210",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,10.0,7.5,9.2,5.8,9.2,Bangkok
Chamberlain Bangkok,85,3.0,8.9,"English, Chinese [Mandarin], Thai",312,"1041/3-4 Siri Square Silom, Between Silom 21 and 23, Silom road, Bangrak, Silom, Bangkok, Thailand, 10500",1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,9.3,8.7,8.6,9.1,8.9,Bangkok
Grand Residence Ngamwongwan 19,64,0.0,8.3,"English, Thai",59,"7/31 Moo 2 Soi Ngamwongwan 19, Ngamwongwan Road, Tumbon Bang Kaen, Amphoe Mueang, , Chatuchak, Bangkok, Thailand, 11000",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,8.8,7.9,8.9,8.3,9.0,Bangkok
Airee Premier Residence,964,5.0,9.5,"English, Thai",37,"Ratchada, Bangkok, Thailand",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,9.5,9.5,8.5,9.3,9.3,Bangkok
Thanapa Place,58,1.5,7.1,Thai,33,"973 Sangkhomsongkroh Road, Ladprao 71 Sapansong, Wangthonglang, Ratchada, Bangkok, Thailand, 10310",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,7.4,6.6,6.2,7.2,7.2,Bangkok
Eazy Motel B.a.n.g.n.a,82,3.0,6.5,Thai,70,"88/88 Moo 1, Bangna-Trad KM.9 Road, T.Bangplee Yai, A.Bangplee, Bang Na, Bangkok, Thailand, 10540",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,7.3,6.8,7.0,7.3,7.7,Bangkok
Natcha Place Rangsit Donmuang,35,0.0,5.6,"English, Thai",65,"733/22 Phahonyothin Soi 80, Lam Lukka, Pathumthani, Don Mueang International Airport, Bangkok, Thailand, 12130",0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.0,5.6,5.6,6.5,5.1,5.8,Bangkok
Full House Khaosan,79,2.0,8.4,"English, Thai",130,"143, 145, 147 Soi Krai - Sri, Pharsumen Road, Pharnakorn District, Khaosan, Bangkok, Thailand, 10200",0,0,0,1,1,1,0,1,0,1,1,1,0,0,0.0,8.6,7.6,8.6,8.6,9.0,Bangkok
Thitikorn Grandview,59,2.5,7.4,"English, Thai",137,"36 รังสิต-นครนายก 20, Rangsit, Bangkok, Thailand, 12130",0,0,0,1,1,1,1,1,0,0,1,1,1,0,0.0,7.3,6.9,6.9,7.0,7.1,Bangkok
U-need Guesthouse 95,75,2.0,9.2,"English, Thai",513,"Samsen Road, Khaosan, Bangkok, Thailand, 10200",1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,9.6,8.9,9.0,9.3,9.4,Bangkok
Masa Hotel فندق الماسة شارع العرب,191,3.0,8.4,"English, Arabic, Thai",172,"8 Soi Sukhumvit 3/1 MASA HOTEL, Sukhumvit, Bangkok, Thailand, 10110",0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.0,8.5,8.1,8.9,8.9,8.8,Bangkok
Siam Privi Hotel,119,2.5,7.8,"English, Thai",1366,"49 Pracha Uthit Soi 9, Khwaeng Samsen Nok, Khet Huai Khwang, Din Daeng, Ratchada, Bangkok, Thailand, 10310",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.0,8.5,7.5,6.7,7.5,8.3,Bangkok
Sirikarn Apartment,70,0.0,8.0,"English, Thai",53,"Thonburi, Bangkok, Thailand",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.6,7.9,7.2,8.3,9.0,Bangkok
Freesia Bangphi Guest House,65,1.5,6.7,Thai,85,"29/10 Moo 7, Soi Pooncharoen, Bangna-Trad Road, Bang Chalong, Bang Phli District, Samut Prakan 10540, Thailand, Suvarnabhumi Airport, Bangkok, Thailand, 10540",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,7.5,6.2,5.9,6.0,6.7,Bangkok
Family Hub@Pratunam 3-Group 4+ Min 3n FREE Airport,228,4.0,6.3,"English, Hindi, Thai",53,"Pratunam, Bangkok, Thailand",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,5.7,6.3,7.4,6.6,6.5,Bangkok
P1 Silom Pan large room full kitchen WIFI 4-6pax,155,5.0,8.3,"English, Thai",42,"Sathorn, Bangkok, Thailand",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,7.3,7.4,8.2,7.4,8.0,Bangkok
ICON HOSTEL,118,0.0,9.4,"English, Thai",13,"510/11, Soi Wanglang 8, Wanglang Rd. Banchanglor, Thonburi, Bangkok, Thailand, 10700",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,9.3,8.5,8.5,9.3,9.6,Bangkok
The 9 Resort,75,2.0,6.6,"English, Thai",6,"2/1-2/2, Soi Ram Inthra 34, Yaek 12, Tha Raen, Don Mueang International Airport, Bangkok, Thailand, 10230",0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.0,7.0,8.0,6.5,8.5,7.0,Bangkok
Aqua Residences อควา เรสซิเดนซ์ ห้องพักใหม่ให้เช่า ติดรถไฟฟ้าสถานีวุฒากาศ,99,0.0,8.3,"English, Thai",75,"Thonburi, Bangkok, Thailand",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,8.6,7.5,8.1,8.3,8.1,Bangkok
KC guest house,61,0.0,8.9,"English, Thai",369,"KC guest house 64 ตรอกไก่แจ้ ถนนพระสุเมรุ KC guest house, Khaosan, Bangkok, Thailand, 10200",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.9,8.5,9.5,8.7,9.7,Bangkok
DB PLUS 6,77,3.0,7.5,Thai,4,"9/9, Soi Ladprao 82, Wangthonglang, Ratchada, Bangkok, Thailand, 10310",0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,7.5,5.0,6.7,5.8,4.2,Bangkok
Baan Wualamphong,121,4.0,8.8,"English, Thai",180,"454-455 Rong Mueang Road, Rong Mueangm,Prathumwan, China Town, Bangkok, Thailand, 10330",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,9.3,8.5,9.6,9.3,8.7,Bangkok
P Court The Resort,71,3.0,5.8,"English, Tamil, Thai, Vietnamese",92,"21 Surou-Khlong Nueng Rd., Bangcha, Khlongsamwa Bkk.10510, Min Buri, Bangkok, Thailand, 10510",0,1,0,1,1,1,0,1,0,1,1,1,0,0,0.0,5.5,6.0,5.5,6.2,6.2,Bangkok
M. Swita - Homey apartment for staying in Bangkok,89,2.0,8.0,"English, Thai",102,"Bangkok Riverside, Bangkok, Thailand",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0,8.4,7.5,8.3,7.7,8.0,Bangkok
Baan Suandao Wat Arun,108,0.0,9.5,"English, Thai",108,"Thonburi, Bangkok, Thailand",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,10.0,9.1,9.9,9.7,9.5,Bangkok
SLEEP TO FLY HOTEL & HOSTEL,93,0.0,10.0,"English, Chinese [Mandarin], Thai",2,"1/2 Chao Khun Thahan Road Klong-Sam-Praves, Lat-Krabang District, Suvarnabhumi Airport, Bangkok, Thailand, 10520",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,9.2,9.3,8.4,9.4,9.9,Bangkok
Diamond Sweet Hotel,62,2.5,5.2,Thai,64,"58/1, Soi Petkasem 41, Petkasem road, Bangkae, South Thonburi, Bangkok, Thailand, 10160",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,5.0,4.9,5.7,6.0,5.4,Bangkok
Wang Lang Hostel,79,0.0,9.3,"English, Thai",47,"112/31 Wang Lang Siriraj, Bangkok Riverside, Bangkok, Thailand, 10700",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,9.2,9.2,8.6,9.3,8.8,Bangkok
The Urban Age Hostel,87,1.0,6.8,Thai,462,"130/6 Silom soi 8, Silom Rd.,, Silom, Bangkok, Thailand",0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.0,5.9,5.9,8.3,6.2,7.3,Bangkok
